id,question,rating_raw,respT,type,isTrue,correct,confidence
1303,UoE_1_26,1,1,covid,1,1,3
1303,UoE_1_27,1,1,covid,1,1,3
1303,UoE_1_28,2,1,covid,1,1,2
1304,UoE_1_1,2,1,science,0,0,2
1304,UoE_1_2,3,1,science,0,0,1
1304,UoE_1_3,3,1,science,0,0,1
1304,UoE_1_4,2,1,science,0,0,2
1304,UoE_1_5,3,1,science,0,0,1
1304,UoE_1_6,6,0,science,0,1,3
1304,UoE_1_7,1,1,science,1,1,3
1304,UoE_1_8,1,1,science,1,1,3
1304,UoE_1_9,2,1,science,1,1,2
1304,UoE_1_10,1,1,science,1,1,3
1304,UoE_1_11,4,0,science,1,0,1
1304,UoE_1_12,5,0,science,1,0,2
1304,UoE_1_13,1,1,science,1,1,3
1304,UoE_1_14,6,0,science,0,1,3
1304,UoE_1_15,2,1,covid,0,0,2
1304,UoE_1_16,6,0,covid,0,1,3
1304,UoE_1_17,1,1,covid,0,0,3
1304,UoE_1_18,6,0,covid,0,1,3
1304,UoE_1_19,6,0,covid,0,1,3
1304,UoE_1_20,5,0,covid,0,1,2
1304,UoE_1_21,1,1,covid,1,1,3
1304,UoE_1_22,1,1,covid,1,1,3
1304,UoE_1_23,2,1,covid,1,1,2
1304,UoE_1_24,3,1,covid,1,1,1
1304,UoE_1_25,6,0,covid,0,1,3
1304,UoE_1_26,3,1,covid,1,1,1
1304,UoE_1_27,1,1,covid,1,1,3
1304,UoE_1_28,5,0,covid,1,0,2
1305,UoE_1_1,5,0,science,0,1,2
1305,UoE_1_2,2,1,science,0,0,2
1305,UoE_1_3,4,0,science,0,1,1
1305,UoE_1_4,3,1,science,0,0,1
1305,UoE_1_5,3,1,science,0,0,1
1305,UoE_1_6,4,0,science,0,1,1
1305,UoE_1_7,2,1,science,1,1,2
1305,UoE_1_8,1,1,science,1,1,3
1305,UoE_1_9,1,1,science,1,1,3
1305,UoE_1_10,3,1,science,1,1,1
1305,UoE_1_11,3,1,science,1,1,1
1305,UoE_1_12,5,0,science,1,0,2
1305,UoE_1_13,3,1,science,1,1,1
1305,UoE_1_14,4,0,science,0,1,1
1305,UoE_1_15,2,1,covid,0,0,2
1305,UoE_1_16,5,0,covid,0,1,2
1305,UoE_1_17,4,0,covid,0,1,1
1305,UoE_1_18,5,0,covid,0,1,2
1305,UoE_1_19,5,0,covid,0,1,2
1305,UoE_1_20,4,0,covid,0,1,1
1305,UoE_1_21,1,1,covid,1,1,3
1305,UoE_1_22,3,1,covid,1,1,1
1305,UoE_1_23,3,1,covid,1,1,1
1305,UoE_1_24,3,1,covid,1,1,1
1305,UoE_1_25,5,0,covid,0,1,2
1305,UoE_1_26,3,1,covid,1,1,1
1305,UoE_1_27,2,1,covid,1,1,2
1305,UoE_1_28,3,1,covid,1,1,1
1306,UoE_1_1,6,0,science,0,1,3
1306,UoE_1_2,6,0,science,0,1,3
1306,UoE_1_3,5,0,science,0,1,2
1306,UoE_1_4,3,1,science,0,0,1
1306,UoE_1_5,4,0,science,0,1,1
1306,UoE_1_6,4,0,science,0,1,1
1306,UoE_1_7,2,1,science,1,1,2
1306,UoE_1_8,3,1,science,1,1,1
1306,UoE_1_9,1,1,science,1,1,3
1306,UoE_1_10,2,1,science,1,1,2
1306,UoE_1_11,3,1,science,1,1,1
1306,UoE_1_12,1,1,science,1,1,3
1306,UoE_1_13,4,0,science,1,0,1
1306,UoE_1_14,4,0,science,0,1,1
1306,UoE_1_15,6,0,covid,0,1,3
1306,UoE_1_16,5,0,covid,0,1,2
1306,UoE_1_17,4,0,covid,0,1,1
1306,UoE_1_18,6,0,covid,0,1,3
1306,UoE_1_19,6,0,covid,0,1,3
1306,UoE_1_20,5,0,covid,0,1,2
1306,UoE_1_21,3,1,covid,1,1,1
1306,UoE_1_22,5,0,covid,1,0,2
1306,UoE_1_23,4,0,covid,1,0,1
1306,UoE_1_24,2,1,covid,1,1,2
1306,UoE_1_25,6,0,covid,0,1,3
1306,UoE_1_26,2,1,covid,1,1,2
1306,UoE_1_27,5,0,covid,1,0,2
1306,UoE_1_28,2,1,covid,1,1,2
1307,UoE_1_1,6,0,science,0,1,3
1307,UoE_1_2,6,0,science,0,1,3
1307,UoE_1_3,6,0,science,0,1,3
1307,UoE_1_4,4,0,science,0,1,1
1307,UoE_1_5,2,1,science,0,0,2
1307,UoE_1_6,5,0,science,0,1,2
1307,UoE_1_7,1,1,science,1,1,3
1307,UoE_1_8,3,1,science,1,1,1
1307,UoE_1_9,1,1,science,1,1,3
1307,UoE_1_10,1,1,science,1,1,3
1307,UoE_1_11,3,1,science,1,1,1
1307,UoE_1_12,1,1,science,1,1,3
1307,UoE_1_13,1,1,science,1,1,3
1307,UoE_1_14,4,0,science,0,1,1
1307,UoE_1_15,5,0,covid,0,1,2
1307,UoE_1_16,5,0,covid,0,1,2
1307,UoE_1_17,4,0,covid,0,1,1
1307,UoE_1_18,6,0,covid,0,1,3
1307,UoE_1_19,6,0,covid,0,1,3
1307,UoE_1_20,6,0,covid,0,1,3
1307,UoE_1_21,1,1,covid,1,1,3
1307,UoE_1_22,1,1,covid,1,1,3
1307,UoE_1_23,4,0,covid,1,0,1
1307,UoE_1_24,5,0,covid,1,0,2
1307,UoE_1_25,5,0,covid,0,1,2
1307,UoE_1_26,4,0,covid,1,0,1
1307,UoE_1_27,2,1,covid,1,1,2
1307,UoE_1_28,1,1,covid,1,1,3
1308,UoE_1_1,5,0,science,0,1,2
1308,UoE_1_2,5,0,science,0,1,2
1308,UoE_1_3,4,0,science,0,1,1
1308,UoE_1_4,2,1,science,0,0,2
1308,UoE_1_5,4,0,science,0,1,1
1308,UoE_1_6,1,1,science,0,0,3
1308,UoE_1_7,2,1,science,1,1,2
1308,UoE_1_8,5,0,science,1,0,2
1308,UoE_1_9,1,1,science,1,1,3
1308,UoE_1_10,1,1,science,1,1,3
1308,UoE_1_11,3,1,science,1,1,1
1308,UoE_1_12,5,0,science,1,0,2
1308,UoE_1_13,3,1,science,1,1,1
1308,UoE_1_14,4,0,science,0,1,1
1308,UoE_1_15,2,1,covid,0,0,2
1308,UoE_1_16,6,0,covid,0,1,3
1308,UoE_1_17,6,0,covid,0,1,3
1308,UoE_1_18,5,0,covid,0,1,2
1308,UoE_1_19,6,0,covid,0,1,3
1308,UoE_1_20,6,0,covid,0,1,3
1308,UoE_1_21,1,1,covid,1,1,3
1308,UoE_1_22,1,1,covid,1,1,3
1308,UoE_1_23,1,1,covid,1,1,3
1308,UoE_1_24,5,0,covid,1,0,2
1308,UoE_1_25,5,0,covid,0,1,2
1308,UoE_1_26,1,1,covid,1,1,3
1308,UoE_1_27,1,1,covid,1,1,3
1308,UoE_1_28,2,1,covid,1,1,2
1309,UoE_1_1,2,1,science,0,0,2
1309,UoE_1_2,6,0,science,0,1,3
1309,UoE_1_3,5,0,science,0,1,2
1309,UoE_1_4,2,1,science,0,0,2
1309,UoE_1_5,5,0,science,0,1,2
1309,UoE_1_6,5,0,science,0,1,2
1309,UoE_1_7,1,1,science,1,1,3
1309,UoE_1_8,4,0,science,1,0,1
1309,UoE_1_9,1,1,science,1,1,3
1309,UoE_1_10,1,1,science,1,1,3
1309,UoE_1_11,5,0,science,1,0,2
1309,UoE_1_12,1,1,science,1,1,3
1309,UoE_1_13,2,1,science,1,1,2
1309,UoE_1_14,4,0,science,0,1,1
1309,UoE_1_15,4,0,covid,0,1,1
1309,UoE_1_16,6,0,covid,0,1,3
1309,UoE_1_17,5,0,covid,0,1,2
1309,UoE_1_18,6,0,covid,0,1,3
1309,UoE_1_19,3,1,covid,0,0,1
1309,UoE_1_20,6,0,covid,0,1,3
1309,UoE_1_21,1,1,covid,1,1,3
1309,UoE_1_22,2,1,covid,1,1,2
1309,UoE_1_23,2,1,covid,1,1,2
1309,UoE_1_24,2,1,covid,1,1,2
1309,UoE_1_25,5,0,covid,0,1,2
1309,UoE_1_26,2,1,covid,1,1,2
1309,UoE_1_27,3,1,covid,1,1,1
1309,UoE_1_28,2,1,covid,1,1,2
1310,UoE_1_1,6,0,science,0,1,3
1310,UoE_1_2,2,1,science,0,0,2
1310,UoE_1_3,4,0,science,0,1,1
1310,UoE_1_4,5,0,science,0,1,2
1310,UoE_1_5,1,1,science,0,0,3
1310,UoE_1_6,4,0,science,0,1,1
1310,UoE_1_7,5,0,science,1,0,2
1310,UoE_1_8,3,1,science,1,1,1
1310,UoE_1_9,4,0,science,1,0,1
1310,UoE_1_10,3,1,science,1,1,1
1310,UoE_1_11,3,1,science,1,1,1
1310,UoE_1_12,1,1,science,1,1,3
1310,UoE_1_13,3,1,science,1,1,1
1310,UoE_1_14,6,0,science,0,1,3
1310,UoE_1_15,5,0,covid,0,1,2
1310,UoE_1_16,2,1,covid,0,0,2
1310,UoE_1_17,2,1,covid,0,0,2
1310,UoE_1_18,4,0,covid,0,1,1
1310,UoE_1_19,5,0,covid,0,1,2
1310,UoE_1_20,1,1,covid,0,0,3
1310,UoE_1_21,5,0,covid,1,0,2
1310,UoE_1_22,4,0,covid,1,0,1
1310,UoE_1_23,6,0,covid,1,0,3
1310,UoE_1_24,1,1,covid,1,1,3
1310,UoE_1_25,3,1,covid,0,0,1
1310,UoE_1_26,6,0,covid,1,0,3
1310,UoE_1_27,5,0,covid,1,0,2
1310,UoE_1_28,6,0,covid,1,0,3
1311,UoE_1_1,1,1,science,0,0,3
1311,UoE_1_2,3,1,science,0,0,1
1311,UoE_1_3,3,1,science,0,0,1
1311,UoE_1_4,4,0,science,0,1,1
1311,UoE_1_5,3,1,science,0,0,1
1311,UoE_1_6,2,1,science,0,0,2
1311,UoE_1_7,1,1,science,1,1,3
1311,UoE_1_8,2,1,science,1,1,2
1311,UoE_1_9,1,1,science,1,1,3
1311,UoE_1_10,1,1,science,1,1,3
1311,UoE_1_11,4,0,science,1,0,1
1311,UoE_1_12,3,1,science,1,1,1
1311,UoE_1_13,2,1,science,1,1,2
1311,UoE_1_14,4,0,science,0,1,1
1311,UoE_1_15,2,1,covid,0,0,2
1311,UoE_1_16,5,0,covid,0,1,2
1311,UoE_1_17,6,0,covid,0,1,3
1311,UoE_1_18,5,0,covid,0,1,2
1311,UoE_1_19,4,0,covid,0,1,1
1311,UoE_1_20,4,0,covid,0,1,1
1311,UoE_1_21,1,1,covid,1,1,3
1311,UoE_1_22,3,1,covid,1,1,1
1311,UoE_1_23,3,1,covid,1,1,1
1311,UoE_1_24,1,1,covid,1,1,3
1311,UoE_1_25,6,0,covid,0,1,3
1311,UoE_1_26,3,1,covid,1,1,1
1311,UoE_1_27,3,1,covid,1,1,1
1311,UoE_1_28,3,1,covid,1,1,1
1312,UoE_1_1,5,0,science,0,1,2
1312,UoE_1_2,6,0,science,0,1,3
1312,UoE_1_3,4,0,science,0,1,1
1312,UoE_1_4,4,0,science,0,1,1
1312,UoE_1_5,3,1,science,0,0,1
1312,UoE_1_6,6,0,science,0,1,3
1312,UoE_1_7,2,1,science,1,1,2
1312,UoE_1_8,4,0,science,1,0,1
1312,UoE_1_9,1,1,science,1,1,3
1312,UoE_1_10,6,0,science,1,0,3
1312,UoE_1_11,2,1,science,1,1,2
1312,UoE_1_12,2,1,science,1,1,2
1312,UoE_1_13,2,1,science,1,1,2
1312,UoE_1_14,3,1,science,0,0,1
1312,UoE_1_15,2,1,covid,0,0,2
1312,UoE_1_16,5,0,covid,0,1,2
1312,UoE_1_17,5,0,covid,0,1,2
1312,UoE_1_18,4,0,covid,0,1,1
1312,UoE_1_19,4,0,covid,0,1,1
1312,UoE_1_20,4,0,covid,0,1,1
1312,UoE_1_21,1,1,covid,1,1,3
1312,UoE_1_22,2,1,covid,1,1,2
1312,UoE_1_23,4,0,covid,1,0,1
1312,UoE_1_24,4,0,covid,1,0,1
1312,UoE_1_25,5,0,covid,0,1,2
1312,UoE_1_26,3,1,covid,1,1,1
1312,UoE_1_27,2,1,covid,1,1,2
1312,UoE_1_28,3,1,covid,1,1,1
1313,UoE_1_1,5,0,science,0,1,2
1313,UoE_1_2,3,1,science,0,0,1
1313,UoE_1_3,3,1,science,0,0,1
1313,UoE_1_4,3,1,science,0,0,1
1313,UoE_1_5,3,1,science,0,0,1
1313,UoE_1_6,4,0,science,0,1,1
1313,UoE_1_7,1,1,science,1,1,3
1313,UoE_1_8,1,1,science,1,1,3
1313,UoE_1_9,3,1,science,1,1,1
1313,UoE_1_10,1,1,science,1,1,3
1313,UoE_1_11,2,1,science,1,1,2
1313,UoE_1_12,1,1,science,1,1,3
1313,UoE_1_13,4,0,science,1,0,1
1313,UoE_1_14,4,0,science,0,1,1
1313,UoE_1_15,2,1,covid,0,0,2
1313,UoE_1_16,6,0,covid,0,1,3
1313,UoE_1_17,6,0,covid,0,1,3
1313,UoE_1_18,6,0,covid,0,1,3
1313,UoE_1_19,6,0,covid,0,1,3
1313,UoE_1_20,4,0,covid,0,1,1
1313,UoE_1_21,1,1,covid,1,1,3
1313,UoE_1_22,2,1,covid,1,1,2
1313,UoE_1_23,3,1,covid,1,1,1
1313,UoE_1_24,2,1,covid,1,1,2
1313,UoE_1_25,4,0,covid,0,1,1
1313,UoE_1_26,1,1,covid,1,1,3
1313,UoE_1_27,1,1,covid,1,1,3
1313,UoE_1_28,2,1,covid,1,1,2
1314,UoE_1_1,5,0,science,0,1,2
1314,UoE_1_2,6,0,science,0,1,3
1314,UoE_1_3,6,0,science,0,1,3
1314,UoE_1_4,2,1,science,0,0,2
1314,UoE_1_5,4,0,science,0,1,1
1314,UoE_1_6,6,0,science,0,1,3
1314,UoE_1_7,1,1,science,1,1,3
1314,UoE_1_8,5,0,science,1,0,2
1314,UoE_1_9,1,1,science,1,1,3
1314,UoE_1_10,1,1,science,1,1,3
1314,UoE_1_11,1,1,science,1,1,3
1314,UoE_1_12,1,1,science,1,1,3
1314,UoE_1_13,6,0,science,1,0,3
1314,UoE_1_14,5,0,science,0,1,2
1314,UoE_1_15,4,0,covid,0,1,1
1314,UoE_1_16,6,0,covid,0,1,3
1314,UoE_1_17,6,0,covid,0,1,3
1314,UoE_1_18,6,0,covid,0,1,3
1314,UoE_1_19,6,0,covid,0,1,3
1314,UoE_1_20,5,0,covid,0,1,2
1314,UoE_1_21,1,1,covid,1,1,3
1314,UoE_1_22,2,1,covid,1,1,2
1314,UoE_1_23,2,1,covid,1,1,2
1314,UoE_1_24,3,1,covid,1,1,1
1314,UoE_1_25,6,0,covid,0,1,3
1314,UoE_1_26,4,0,covid,1,0,1
1314,UoE_1_27,4,0,covid,1,0,1
1314,UoE_1_28,2,1,covid,1,1,2
1315,UoE_1_1,3,1,science,0,0,1
1315,UoE_1_2,4,0,science,0,1,1
1315,UoE_1_3,4,0,science,0,1,1
1315,UoE_1_4,3,1,science,0,0,1
1315,UoE_1_5,3,1,science,0,0,1
1315,UoE_1_6,4,0,science,0,1,1
1315,UoE_1_7,1,1,science,1,1,3
1315,UoE_1_8,4,0,science,1,0,1
1315,UoE_1_9,1,1,science,1,1,3
1315,UoE_1_10,2,1,science,1,1,2
1315,UoE_1_11,5,0,science,1,0,2
1315,UoE_1_12,3,1,science,1,1,1
1315,UoE_1_13,3,1,science,1,1,1
1315,UoE_1_14,5,0,science,0,1,2
1315,UoE_1_15,3,1,covid,0,0,1
1315,UoE_1_16,4,0,covid,0,1,1
1315,UoE_1_17,3,1,covid,0,0,1
1315,UoE_1_18,6,0,covid,0,1,3
1315,UoE_1_19,5,0,covid,0,1,2
1315,UoE_1_20,4,0,covid,0,1,1
1315,UoE_1_21,1,1,covid,1,1,3
1315,UoE_1_22,2,1,covid,1,1,2
1315,UoE_1_23,3,1,covid,1,1,1
1315,UoE_1_24,2,1,covid,1,1,2
1315,UoE_1_25,6,0,covid,0,1,3
1315,UoE_1_26,2,1,covid,1,1,2
1315,UoE_1_27,2,1,covid,1,1,2
1315,UoE_1_28,5,0,covid,1,0,2
1316,UoE_1_1,5,0,science,0,1,2
1316,UoE_1_2,4,0,science,0,1,1
1316,UoE_1_3,3,1,science,0,0,1
1316,UoE_1_4,3,1,science,0,0,1
1316,UoE_1_5,3,1,science,0,0,1
1316,UoE_1_6,1,1,science,0,0,3
1316,UoE_1_7,5,0,science,1,0,2
1316,UoE_1_8,3,1,science,1,1,1
1316,UoE_1_9,3,1,science,1,1,1
1316,UoE_1_10,1,1,science,1,1,3
1316,UoE_1_11,3,1,science,1,1,1
1316,UoE_1_12,4,0,science,1,0,1
1316,UoE_1_13,3,1,science,1,1,1
1316,UoE_1_14,3,1,science,0,0,1
1316,UoE_1_15,3,1,covid,0,0,1
1316,UoE_1_16,3,1,covid,0,0,1
1316,UoE_1_17,5,0,covid,0,1,2
1316,UoE_1_18,4,0,covid,0,1,1
1316,UoE_1_19,5,0,covid,0,1,2
1316,UoE_1_20,4,0,covid,0,1,1
1316,UoE_1_21,1,1,covid,1,1,3
1316,UoE_1_22,1,1,covid,1,1,3
1316,UoE_1_23,3,1,covid,1,1,1
1316,UoE_1_24,4,0,covid,1,0,1
1316,UoE_1_25,5,0,covid,0,1,2
1316,UoE_1_26,1,1,covid,1,1,3
1316,UoE_1_27,3,1,covid,1,1,1
1316,UoE_1_28,3,1,covid,1,1,1
1317,UoE_1_1,3,1,science,0,0,1
1317,UoE_1_2,6,0,science,0,1,3
1317,UoE_1_3,6,0,science,0,1,3
1317,UoE_1_4,5,0,science,0,1,2
1317,UoE_1_5,4,0,science,0,1,1
1317,UoE_1_6,6,0,science,0,1,3
1317,UoE_1_7,1,1,science,1,1,3
1317,UoE_1_8,5,0,science,1,0,2
1317,UoE_1_9,1,1,science,1,1,3
1317,UoE_1_10,1,1,science,1,1,3
1317,UoE_1_11,2,1,science,1,1,2
1317,UoE_1_12,2,1,science,1,1,2
1317,UoE_1_13,1,1,science,1,1,3
1317,UoE_1_14,2,1,science,0,0,2
1317,UoE_1_15,3,1,covid,0,0,1
1317,UoE_1_16,6,0,covid,0,1,3
1317,UoE_1_17,6,0,covid,0,1,3
1317,UoE_1_18,5,0,covid,0,1,2
1317,UoE_1_19,5,0,covid,0,1,2
1317,UoE_1_20,5,0,covid,0,1,2
1317,UoE_1_21,1,1,covid,1,1,3
1317,UoE_1_22,1,1,covid,1,1,3
1317,UoE_1_23,2,1,covid,1,1,2
1317,UoE_1_24,2,1,covid,1,1,2
1317,UoE_1_25,6,0,covid,0,1,3
1317,UoE_1_26,1,1,covid,1,1,3
1317,UoE_1_27,2,1,covid,1,1,2
1317,UoE_1_28,2,1,covid,1,1,2
1318,UoE_1_1,4,0,science,0,1,1
1318,UoE_1_2,5,0,science,0,1,2
1318,UoE_1_3,4,0,science,0,1,1
1318,UoE_1_4,3,1,science,0,0,1
1318,UoE_1_5,6,0,science,0,1,3
1318,UoE_1_6,6,0,science,0,1,3
1318,UoE_1_7,2,1,science,1,1,2
1318,UoE_1_8,2,1,science,1,1,2
1318,UoE_1_9,3,1,science,1,1,1
1318,UoE_1_10,1,1,science,1,1,3
1318,UoE_1_11,3,1,science,1,1,1
1318,UoE_1_12,3,1,science,1,1,1
1318,UoE_1_13,3,1,science,1,1,1
1318,UoE_1_14,3,1,science,0,0,1
1318,UoE_1_15,4,0,covid,0,1,1
1318,UoE_1_16,4,0,covid,0,1,1
1318,UoE_1_17,3,1,covid,0,0,1
1318,UoE_1_18,5,0,covid,0,1,2
1318,UoE_1_19,4,0,covid,0,1,1
1318,UoE_1_20,4,0,covid,0,1,1
1318,UoE_1_21,2,1,covid,1,1,2
1318,UoE_1_22,3,1,covid,1,1,1
1318,UoE_1_23,1,1,covid,1,1,3
1318,UoE_1_24,3,1,covid,1,1,1
1318,UoE_1_25,5,0,covid,0,1,2
1318,UoE_1_26,3,1,covid,1,1,1
1318,UoE_1_27,3,1,covid,1,1,1
1318,UoE_1_28,4,0,covid,1,0,1
1319,UoE_1_1,6,0,science,0,1,3
1319,UoE_1_2,6,0,science,0,1,3
1319,UoE_1_3,6,0,science,0,1,3
1319,UoE_1_4,6,0,science,0,1,3
1319,UoE_1_5,6,0,science,0,1,3
1319,UoE_1_6,6,0,science,0,1,3
1319,UoE_1_7,1,1,science,1,1,3
1319,UoE_1_8,6,0,science,1,0,3
1319,UoE_1_9,1,1,science,1,1,3
1319,UoE_1_10,1,1,science,1,1,3
1319,UoE_1_11,1,1,science,1,1,3
1319,UoE_1_12,1,1,science,1,1,3
1319,UoE_1_13,6,0,science,1,0,3
1319,UoE_1_14,2,1,science,0,0,2
1319,UoE_1_15,3,1,covid,0,0,1
1319,UoE_1_16,6,0,covid,0,1,3
1319,UoE_1_17,4,0,covid,0,1,1
1319,UoE_1_18,5,0,covid,0,1,2
1319,UoE_1_19,6,0,covid,0,1,3
1319,UoE_1_20,5,0,covid,0,1,2
1319,UoE_1_21,1,1,covid,1,1,3
1319,UoE_1_22,1,1,covid,1,1,3
1319,UoE_1_23,5,0,covid,1,0,2
1319,UoE_1_24,1,1,covid,1,1,3
1319,UoE_1_25,4,0,covid,0,1,1
1319,UoE_1_26,2,1,covid,1,1,2
1319,UoE_1_27,2,1,covid,1,1,2
1319,UoE_1_28,3,1,covid,1,1,1
1320,UoE_1_1,4,0,science,0,1,1
1320,UoE_1_2,5,0,science,0,1,2
1320,UoE_1_3,4,0,science,0,1,1
1320,UoE_1_4,5,0,science,0,1,2
1320,UoE_1_5,4,0,science,0,1,1
1320,UoE_1_6,4,0,science,0,1,1
1320,UoE_1_7,2,1,science,1,1,2
1320,UoE_1_8,6,0,science,1,0,3
1320,UoE_1_9,2,1,science,1,1,2
1320,UoE_1_10,3,1,science,1,1,1
1320,UoE_1_11,3,1,science,1,1,1
1320,UoE_1_12,3,1,science,1,1,1
1320,UoE_1_13,2,1,science,1,1,2
1320,UoE_1_14,6,0,science,0,1,3
1320,UoE_1_15,3,1,covid,0,0,1
1320,UoE_1_16,5,0,covid,0,1,2
1320,UoE_1_17,6,0,covid,0,1,3
1320,UoE_1_18,6,0,covid,0,1,3
1320,UoE_1_19,5,0,covid,0,1,2
1320,UoE_1_20,6,0,covid,0,1,3
1320,UoE_1_21,1,1,covid,1,1,3
1320,UoE_1_22,2,1,covid,1,1,2
1320,UoE_1_23,3,1,covid,1,1,1
1320,UoE_1_24,3,1,covid,1,1,1
1320,UoE_1_25,5,0,covid,0,1,2
1320,UoE_1_26,5,0,covid,1,0,2
1320,UoE_1_27,2,1,covid,1,1,2
1320,UoE_1_28,5,0,covid,1,0,2
1321,UoE_1_1,2,1,science,0,0,2
1321,UoE_1_2,3,1,science,0,0,1
1321,UoE_1_3,3,1,science,0,0,1
1321,UoE_1_4,6,0,science,0,1,3
1321,UoE_1_5,4,0,science,0,1,1
1321,UoE_1_6,3,1,science,0,0,1
1321,UoE_1_7,2,1,science,1,1,2
1321,UoE_1_8,6,0,science,1,0,3
1321,UoE_1_9,4,0,science,1,0,1
1321,UoE_1_10,4,0,science,1,0,1
1321,UoE_1_11,4,0,science,1,0,1
1321,UoE_1_12,4,0,science,1,0,1
1321,UoE_1_13,1,1,science,1,1,3
1321,UoE_1_14,3,1,science,0,0,1
1321,UoE_1_15,4,0,covid,0,1,1
1321,UoE_1_16,5,0,covid,0,1,2
1321,UoE_1_17,6,0,covid,0,1,3
1321,UoE_1_18,5,0,covid,0,1,2
1321,UoE_1_19,4,0,covid,0,1,1
1321,UoE_1_20,2,1,covid,0,0,2
1321,UoE_1_21,1,1,covid,1,1,3
1321,UoE_1_22,1,1,covid,1,1,3
1321,UoE_1_23,1,1,covid,1,1,3
1321,UoE_1_24,1,1,covid,1,1,3
1321,UoE_1_25,3,1,covid,0,0,1
1321,UoE_1_26,1,1,covid,1,1,3
1321,UoE_1_27,1,1,covid,1,1,3
1321,UoE_1_28,1,1,covid,1,1,3
1322,UoE_1_1,5,0,science,0,1,2
1322,UoE_1_2,4,0,science,0,1,1
1322,UoE_1_3,4,0,science,0,1,1
1322,UoE_1_4,2,1,science,0,0,2
1322,UoE_1_5,4,0,science,0,1,1
1322,UoE_1_6,4,0,science,0,1,1
1322,UoE_1_7,4,0,science,1,0,1
1322,UoE_1_8,4,0,science,1,0,1
1322,UoE_1_9,2,1,science,1,1,2
1322,UoE_1_10,3,1,science,1,1,1
1322,UoE_1_11,3,1,science,1,1,1
1322,UoE_1_12,5,0,science,1,0,2
1322,UoE_1_13,3,1,science,1,1,1
1322,UoE_1_14,3,1,science,0,0,1
1322,UoE_1_15,3,1,covid,0,0,1
1322,UoE_1_16,5,0,covid,0,1,2
1322,UoE_1_17,5,0,covid,0,1,2
1322,UoE_1_18,5,0,covid,0,1,2
1322,UoE_1_19,4,0,covid,0,1,1
1322,UoE_1_20,5,0,covid,0,1,2
1322,UoE_1_21,1,1,covid,1,1,3
1322,UoE_1_22,3,1,covid,1,1,1
1322,UoE_1_23,4,0,covid,1,0,1
1322,UoE_1_24,2,1,covid,1,1,2
1322,UoE_1_25,4,0,covid,0,1,1
1322,UoE_1_26,3,1,covid,1,1,1
1322,UoE_1_27,2,1,covid,1,1,2
1322,UoE_1_28,2,1,covid,1,1,2
1323,UoE_1_1,5,0,science,0,1,2
1323,UoE_1_2,4,0,science,0,1,1
1323,UoE_1_3,6,0,science,0,1,3
1323,UoE_1_4,4,0,science,0,1,1
1323,UoE_1_5,2,1,science,0,0,2
1323,UoE_1_6,6,0,science,0,1,3
1323,UoE_1_7,1,1,science,1,1,3
1323,UoE_1_8,4,0,science,1,0,1
1323,UoE_1_9,1,1,science,1,1,3
1323,UoE_1_10,1,1,science,1,1,3
1323,UoE_1_11,1,1,science,1,1,3
1323,UoE_1_12,5,0,science,1,0,2
1323,UoE_1_13,2,1,science,1,1,2
1323,UoE_1_14,3,1,science,0,0,1
1323,UoE_1_15,2,1,covid,0,0,2
1323,UoE_1_16,6,0,covid,0,1,3
1323,UoE_1_17,3,1,covid,0,0,1
1323,UoE_1_18,5,0,covid,0,1,2
1323,UoE_1_19,4,0,covid,0,1,1
1323,UoE_1_20,4,0,covid,0,1,1
1323,UoE_1_21,2,1,covid,1,1,2
1323,UoE_1_22,2,1,covid,1,1,2
1323,UoE_1_23,5,0,covid,1,0,2
1323,UoE_1_24,2,1,covid,1,1,2
1323,UoE_1_25,5,0,covid,0,1,2
1323,UoE_1_26,5,0,covid,1,0,2
1323,UoE_1_27,1,1,covid,1,1,3
1323,UoE_1_28,2,1,covid,1,1,2
1324,UoE_1_1,4,0,science,0,1,1
1324,UoE_1_2,6,0,science,0,1,3
1324,UoE_1_3,3,1,science,0,0,1
1324,UoE_1_4,2,1,science,0,0,2
1324,UoE_1_5,2,1,science,0,0,2
1324,UoE_1_6,3,1,science,0,0,1
1324,UoE_1_7,1,1,science,1,1,3
1324,UoE_1_8,3,1,science,1,1,1
1324,UoE_1_9,1,1,science,1,1,3
1324,UoE_1_10,1,1,science,1,1,3
1324,UoE_1_11,3,1,science,1,1,1
1324,UoE_1_12,1,1,science,1,1,3
1324,UoE_1_13,2,1,science,1,1,2
1324,UoE_1_14,5,0,science,0,1,2
1324,UoE_1_15,3,1,covid,0,0,1
1324,UoE_1_16,3,1,covid,0,0,1
1324,UoE_1_17,5,0,covid,0,1,2
1324,UoE_1_18,6,0,covid,0,1,3
1324,UoE_1_19,6,0,covid,0,1,3
1324,UoE_1_20,5,0,covid,0,1,2
1324,UoE_1_21,1,1,covid,1,1,3
1324,UoE_1_22,2,1,covid,1,1,2
1324,UoE_1_23,4,0,covid,1,0,1
1324,UoE_1_24,1,1,covid,1,1,3
1324,UoE_1_25,5,0,covid,0,1,2
1324,UoE_1_26,3,1,covid,1,1,1
1324,UoE_1_27,5,0,covid,1,0,2
1324,UoE_1_28,1,1,covid,1,1,3
1325,UoE_1_1,4,0,science,0,1,1
1325,UoE_1_2,4,0,science,0,1,1
1325,UoE_1_3,3,1,science,0,0,1
