r,type,scenario,ID,condition,anty,anti_needed
1,UN,UNCNOT5_1.1,sj142,1,0,0
1,UN,UNCNOT6_1.1,sj142,1,0,0
2,UY,UNCNEED3_1.1,sj142,1,1,1
1,UY,UNCNEED5_1.1,sj142,1,0,1
2,YY,NEED3_1.1,sj142,1,1,1
2,YY,NEED5_1.1,sj142,1,1,1
2,NN,NOTNEED1_1.1,sj143,1,1,0
2,NN,NOTNEED2_1.1,sj143,1,1,0
1,NN,NOTNEED3_1.1,sj143,1,0,0
2,NN,NOTNEED4_1.1,sj143,1,1,0
2,NN,NOTNEED5_1.1,sj143,1,1,0
2,NN,NOTNEED6_1.1,sj143,1,1,0
2,UN,UNCNOT1_1.1,sj143,1,1,0
2,UN,UNCNOT2_1.1,sj143,1,1,0
2,UN,UNCNOT3_1.1,sj143,1,1,0
2,UN,UNCNOT4_1.1,sj143,1,1,0
2,UN,UNCNOT5_1.1,sj143,1,1,0
2,UN,UNCNOT6_1.1,sj143,1,1,0
2,UY,UNCNEED3_1.1,sj143,1,1,1
2,UY,UNCNEED5_1.1,sj143,1,1,1
2,YY,NEED3_1.1,sj143,1,1,1
2,YY,NEED5_1.1,sj143,1,1,1
1,NN,NOTNEED1_1.2,sj144,2,0,0
1,NN,NOTNEED2_1.2,sj144,2,0,0
1,NN,NOTNEED3_1.2,sj144,2,0,0
1,NN,NOTNEED4_1.2,sj144,2,0,0
1,NN,NOTNEED5_1.2,sj144,2,0,0
1,NN,NOTNEED6_1.2,sj144,2,0,0
1,UN,UNCNOT1_1.2,sj144,2,0,0
1,UN,UNCNOT2_1.2,sj144,2,0,0
1,UN,UNCNOT3_1.2,sj144,2,0,0
1,UN,UNCNOT4_1.2,sj144,2,0,0
1,UN,UNCNOT5_1.2,sj144,2,0,0
1,UN,UNCNOT6_1.2,sj144,2,0,0
2,UY,UNCNEED3_1.2,sj144,2,1,1
2,UY,UNCNEED5_1.2,sj144,2,1,1
2,YY,NEED3_1.2,sj144,2,1,1
2,YY,NEED5_1.2,sj144,2,1,1
1,NN,NOTNEED1_1.1,sj145,1,0,0
1,NN,NOTNEED2_1.1,sj145,1,0,0
1,NN,NOTNEED3_1.1,sj145,1,0,0
1,NN,NOTNEED4_1.1,sj145,1,0,0
1,NN,NOTNEED5_1.1,sj145,1,0,0
1,NN,NOTNEED6_1.1,sj145,1,0,0
1,UN,UNCNOT1_1.1,sj145,1,0,0
1,UN,UNCNOT2_1.1,sj145,1,0,0
1,UN,UNCNOT3_1.1,sj145,1,0,0
1,UN,UNCNOT4_1.1,sj145,1,0,0
1,UN,UNCNOT5_1.1,sj145,1,0,0
1,UN,UNCNOT6_1.1,sj145,1,0,0
2,UY,UNCNEED3_1.1,sj145,1,1,1
2,UY,UNCNEED5_1.1,sj145,1,1,1
2,YY,NEED3_1.1,sj145,1,1,1
2,YY,NEED5_1.1,sj145,1,1,1
1,NN,NOTNEED1_1.2,sj146,2,0,0
1,NN,NOTNEED2_1.2,sj146,2,0,0
1,NN,NOTNEED3_1.2,sj146,2,0,0
1,NN,NOTNEED4_1.2,sj146,2,0,0
1,NN,NOTNEED5_1.2,sj146,2,0,0
1,NN,NOTNEED6_1.2,sj146,2,0,0
1,UN,UNCNOT1_1.2,sj146,2,0,0
1,UN,UNCNOT2_1.2,sj146,2,0,0
1,UN,UNCNOT3_1.2,sj146,2,0,0
1,UN,UNCNOT4_1.2,sj146,2,0,0
1,UN,UNCNOT5_1.2,sj146,2,0,0
1,UN,UNCNOT6_1.2,sj146,2,0,0
2,UY,UNCNEED3_1.2,sj146,2,1,1
2,UY,UNCNEED5_1.2,sj146,2,1,1
2,YY,NEED3_1.2,sj146,2,1,1
2,YY,NEED5_1.2,sj146,2,1,1
1,NN,NOTNEED1_1.1,sj147,1,0,0
1,NN,NOTNEED2_1.1,sj147,1,0,0
1,NN,NOTNEED3_1.1,sj147,1,0,0
1,NN,NOTNEED4_1.1,sj147,1,0,0
1,NN,NOTNEED5_1.1,sj147,1,0,0
1,NN,NOTNEED6_1.1,sj147,1,0,0
1,UN,UNCNOT1_1.1,sj147,1,0,0
1,UN,UNCNOT2_1.1,sj147,1,0,0
1,UN,UNCNOT3_1.1,sj147,1,0,0
1,UN,UNCNOT4_1.1,sj147,1,0,0
1,UN,UNCNOT5_1.1,sj147,1,0,0
1,UN,UNCNOT6_1.1,sj147,1,0,0
2,UY,UNCNEED3_1.1,sj147,1,1,1
2,UY,UNCNEED5_1.1,sj147,1,1,1
2,YY,NEED3_1.1,sj147,1,1,1
2,YY,NEED5_1.1,sj147,1,1,1
1,NN,NOTNEED1_1.2,sj148,2,0,0
1,NN,NOTNEED2_1.2,sj148,2,0,0
1,NN,NOTNEED3_1.2,sj148,2,0,0
1,NN,NOTNEED4_1.2,sj148,2,0,0
1,NN,NOTNEED5_1.2,sj148,2,0,0
1,NN,NOTNEED6_1.2,sj148,2,0,0
2,UN,UNCNOT1_1.2,sj148,2,1,0
2,UN,UNCNOT2_1.2,sj148,2,1,0
2,UN,UNCNOT3_1.2,sj148,2,1,0
2,UN,UNCNOT4_1.2,sj148,2,1,0
2,UN,UNCNOT5_1.2,sj148,2,1,0
2,UN,UNCNOT6_1.2,sj148,2,1,0
2,UY,UNCNEED3_1.2,sj148,2,1,1
2,UY,UNCNEED5_1.2,sj148,2,1,1
2,YY,NEED3_1.2,sj148,2,1,1
2,YY,NEED5_1.2,sj148,2,1,1
1,NN,NOTNEED1_1,sj149,0,0,0
1,NN,NOTNEED2_1,sj149,0,0,0
1,NN,NOTNEED3_1,sj149,0,0,0
1,NN,NOTNEED4_1,sj149,0,0,0
1,NN,NOTNEED5_1,sj149,0,0,0
1,NN,NOTNEED6_1,sj149,0,0,0
1,UN,UNCNOT1_1,sj149,0,0,0
1,UN,UNCNOT2_1,sj149,0,0,0
1,UN,UNCNOT3_1,sj149,0,0,0
1,UN,UNCNOT4_1,sj149,0,0,0
1,UN,UNCNOT5_1,sj149,0,0,0
1,UN,UNCNOT6_1,sj149,0,0,0
1,UY,UNCNEED3_1,sj149,0,0,1
2,UY,UNCNEED5_1,sj149,0,1,1
2,YY,NEED3_1,sj149,0,1,1
2,YY,NEED5_1,sj149,0,1,1
1,NN,NOTNEED1_1.1,sj150,1,0,0
1,NN,NOTNEED2_1.1,sj150,1,0,0
1,NN,NOTNEED3_1.1,sj150,1,0,0
1,NN,NOTNEED4_1.1,sj150,1,0,0
1,NN,NOTNEED5_1.1,sj150,1,0,0
1,NN,NOTNEED6_1.1,sj150,1,0,0
1,UN,UNCNOT1_1.1,sj150,1,0,0
1,UN,UNCNOT2_1.1,sj150,1,0,0
1,UN,UNCNOT3_1.1,sj150,1,0,0
1,UN,UNCNOT4_1.1,sj150,1,0,0
1,UN,UNCNOT5_1.1,sj150,1,0,0
1,UN,UNCNOT6_1.1,sj150,1,0,0
2,UY,UNCNEED3_1.1,sj150,1,1,1
2,UY,UNCNEED5_1.1,sj150,1,1,1
2,YY,NEED3_1.1,sj150,1,1,1
2,YY,NEED5_1.1,sj150,1,1,1
2,NN,NOTNEED1_1,sj151,0,1,0
1,NN,NOTNEED2_1,sj151,0,0,0
1,NN,NOTNEED3_1,sj151,0,0,0
1,NN,NOTNEED4_1,sj151,0,0,0
2,NN,NOTNEED5_1,sj151,0,1,0
1,NN,NOTNEED6_1,sj151,0,0,0
2,UN,UNCNOT1_1,sj151,0,1,0
1,UN,UNCNOT2_1,sj151,0,0,0
2,UN,UNCNOT3_1,sj151,0,1,0
2,UN,UNCNOT4_1,sj151,0,1,0
1,UN,UNCNOT5_1,sj151,0,0,0
2,UN,UNCNOT6_1,sj151,0,1,0
2,UY,UNCNEED3_1,sj151,0,1,1
2,UY,UNCNEED5_1,sj151,0,1,1
2,YY,NEED3_1,sj151,0,1,1
2,YY,NEED5_1,sj151,0,1,1
1,NN,NOTNEED1_1.2,sj152,2,0,0
1,NN,NOTNEED2_1.2,sj152,2,0,0
1,NN,NOTNEED3_1.2,sj152,2,0,0
1,NN,NOTNEED4_1.2,sj152,2,0,0
1,NN,NOTNEED5_1.2,sj152,2,0,0
1,NN,NOTNEED6_1.2,sj152,2,0,0
1,UN,UNCNOT1_1.2,sj152,2,0,0
2,UN,UNCNOT2_1.2,sj152,2,1,0
1,UN,UNCNOT3_1.2,sj152,2,0,0
1,UN,UNCNOT4_1.2,sj152,2,0,0
1,UN,UNCNOT5_1.2,sj152,2,0,0
1,UN,UNCNOT6_1.2,sj152,2,0,0
2,UY,UNCNEED3_1.2,sj152,2,1,1
2,UY,UNCNEED5_1.2,sj152,2,1,1
2,YY,NEED3_1.2,sj152,2,1,1
2,YY,NEED5_1.2,sj152,2,1,1
1,NN,NOTNEED1_1,sj153,0,0,0
1,NN,NOTNEED2_1,sj153,0,0,0
1,NN,NOTNEED3_1,sj153,0,0,0
1,NN,NOTNEED4_1,sj153,0,0,0
1,NN,NOTNEED5_1,sj153,0,0,0
1,NN,NOTNEED6_1,sj153,0,0,0
1,UN,UNCNOT1_1,sj153,0,0,0
1,UN,UNCNOT2_1,sj153,0,0,0
2,UN,UNCNOT3_1,sj153,0,1,0
2,UN,UNCNOT4_1,sj153,0,1,0
1,UN,UNCNOT5_1,sj153,0,0,0
1,UN,UNCNOT6_1,sj153,0,0,0
2,UY,UNCNEED3_1,sj153,0,1,1
2,UY,UNCNEED5_1,sj153,0,1,1
2,YY,NEED3_1,sj153,0,1,1
2,YY,NEED5_1,sj153,0,1,1
1,NN,NOTNEED1_1,sj154,0,0,0
1,NN,NOTNEED2_1,sj154,0,0,0
1,NN,NOTNEED3_1,sj154,0,0,0
1,NN,NOTNEED4_1,sj154,0,0,0
1,NN,NOTNEED5_1,sj154,0,0,0
1,NN,NOTNEED6_1,sj154,0,0,0
1,UN,UNCNOT1_1,sj154,0,0,0
1,UN,UNCNOT2_1,sj154,0,0,0
2,UN,UNCNOT3_1,sj154,0,1,0
2,UN,UNCNOT4_1,sj154,0,1,0
1,UN,UNCNOT5_1,sj154,0,0,0
1,UN,UNCNOT6_1,sj154,0,0,0
2,UY,UNCNEED3_1,sj154,0,1,1
2,UY,UNCNEED5_1,sj154,0,1,1
2,YY,NEED3_1,sj154,0,1,1
2,YY,NEED5_1,sj154,0,1,1
1,NN,NOTNEED1_1.2,sj155,2,0,0
1,NN,NOTNEED2_1.2,sj155,2,0,0
1,NN,NOTNEED3_1.2,sj155,2,0,0
1,NN,NOTNEED4_1.2,sj155,2,0,0
1,NN,NOTNEED5_1.2,sj155,2,0,0
1,NN,NOTNEED6_1.2,sj155,2,0,0
1,UN,UNCNOT1_1.2,sj155,2,0,0
1,UN,UNCNOT2_1.2,sj155,2,0,0
1,UN,UNCNOT3_1.2,sj155,2,0,0
1,UN,UNCNOT4_1.2,sj155,2,0,0
1,UN,UNCNOT5_1.2,sj155,2,0,0
1,UN,UNCNOT6_1.2,sj155,2,0,0
2,UY,UNCNEED3_1.2,sj155,2,1,1
1,UY,UNCNEED5_1.2,sj155,2,0,1
1,YY,NEED3_1.2,sj155,2,0,1
1,YY,NEED5_1.2,sj155,2,0,1
1,NN,NOTNEED1_1,sj156,0,0,0
1,NN,NOTNEED2_1,sj156,0,0,0
1,NN,NOTNEED3_1,sj156,0,0,0
1,NN,NOTNEED4_1,sj156,0,0,0
1,NN,NOTNEED5_1,sj156,0,0,0
1,NN,NOTNEED6_1,sj156,0,0,0
1,UN,UNCNOT1_1,sj156,0,0,0
1,UN,UNCNOT2_1,sj156,0,0,0
1,UN,UNCNOT3_1,sj156,0,0,0
1,UN,UNCNOT4_1,sj156,0,0,0
1,UN,UNCNOT5_1,sj156,0,0,0
1,UN,UNCNOT6_1,sj156,0,0,0
1,UY,UNCNEED3_1,sj156,0,0,1
2,UY,UNCNEED5_1,sj156,0,1,1
2,YY,NEED3_1,sj156,0,1,1
2,YY,NEED5_1,sj156,0,1,1
1,NN,NOTNEED1_1,sj157,0,0,0
1,NN,NOTNEED2_1,sj157,0,0,0
1,NN,NOTNEED3_1,sj157,0,0,0
1,NN,NOTNEED4_1,sj157,0,0,0
1,NN,NOTNEED5_1,sj157,0,0,0
1,NN,NOTNEED6_1,sj157,0,0,0
1,UN,UNCNOT1_1,sj157,0,0,0
1,UN,UNCNOT2_1,sj157,0,0,0
1,UN,UNCNOT3_1,sj157,0,0,0
1,UN,UNCNOT4_1,sj157,0,0,0
2,UN,UNCNOT5_1,sj157,0,1,0
2,UN,UNCNOT6_1,sj157,0,1,0
2,UY,UNCNEED3_1,sj157,0,1,1
2,UY,UNCNEED5_1,sj157,0,1,1
2,YY,NEED3_1,sj157,0,1,1
2,YY,NEED5_1,sj157,0,1,1
1,NN,NOTNEED1_1,sj158,0,0,0
1,NN,NOTNEED2_1,sj158,0,0,0
1,NN,NOTNEED3_1,sj158,0,0,0
1,NN,NOTNEED4_1,sj158,0,0,0
1,NN,NOTNEED5_1,sj158,0,0,0
1,NN,NOTNEED6_1,sj158,0,0,0
2,UN,UNCNOT1_1,sj158,0,1,0
1,UN,UNCNOT2_1,sj158,0,0,0
2,UN,UNCNOT3_1,sj158,0,1,0
2,UN,UNCNOT4_1,sj158,0,1,0
1,UN,UNCNOT5_1,sj158,0,0,0
2,UN,UNCNOT6_1,sj158,0,1,0
2,UY,UNCNEED3_1,sj158,0,1,1
2,UY,UNCNEED5_1,sj158,0,1,1
2,YY,NEED3_1,sj158,0,1,1
2,YY,NEED5_1,sj158,0,1,1
1,NN,NOTNEED1_1.1,sj159,1,0,0
1,NN,NOTNEED2_1.1,sj159,1,0,0
1,NN,NOTNEED3_1.1,sj159,1,0,0
1,NN,NOTNEED4_1.1,sj159,1,0,0
1,NN,NOTNEED5_1.1,sj159,1,0,0
1,NN,NOTNEED6_1.1,sj159,1,0,0
1,UN,UNCNOT1_1.1,sj159,1,0,0
1,UN,UNCNOT2_1.1,sj159,1,0,0
1,UN,UNCNOT3_1.1,sj159,1,0,0
2,UN,UNCNOT4_1.1,sj159,1,1,0
1,UN,UNCNOT5_1.1,sj159,1,0,0
1,UN,UNCNOT6_1.1,sj159,1,0,0
2,UY,UNCNEED3_1.1,sj159,1,1,1
2,UY,UNCNEED5_1.1,sj159,1,1,1
2,YY,NEED3_1.1,sj159,1,1,1
2,YY,NEED5_1.1,sj159,1,1,1
1,NN,NOTNEED1_1.2,sj160,2,0,0
1,NN,NOTNEED2_1.2,sj160,2,0,0
1,NN,NOTNEED3_1.2,sj160,2,0,0
1,NN,NOTNEED4_1.2,sj160,2,0,0
1,NN,NOTNEED5_1.2,sj160,2,0,0
1,NN,NOTNEED6_1.2,sj160,2,0,0
1,UN,UNCNOT1_1.2,sj160,2,0,0
1,UN,UNCNOT2_1.2,sj160,2,0,0
1,UN,UNCNOT3_1.2,sj160,2,0,0
1,UN,UNCNOT4_1.2,sj160,2,0,0
1,UN,UNCNOT5_1.2,sj160,2,0,0
1,UN,UNCNOT6_1.2,sj160,2,0,0
2,UY,UNCNEED3_1.2,sj160,2,1,1
1,UY,UNCNEED5_1.2,sj160,2,0,1
1,YY,NEED3_1.2,sj160,2,0,1
2,YY,NEED5_1.2,sj160,2,1,1
1,NN,NOTNEED1_1,sj161,0,0,0
1,NN,NOTNEED2_1,sj161,0,0,0
1,NN,NOTNEED3_1,sj161,0,0,0
1,NN,NOTNEED4_1,sj161,0,0,0
1,NN,NOTNEED5_1,sj161,0,0,0
1,NN,NOTNEED6_1,sj161,0,0,0
1,UN,UNCNOT1_1,sj161,0,0,0
1,UN,UNCNOT2_1,sj161,0,0,0
1,UN,UNCNOT3_1,sj161,0,0,0
1,UN,UNCNOT4_1,sj161,0,0,0
1,UN,UNCNOT5_1,sj161,0,0,0
1,UN,UNCNOT6_1,sj161,0,0,0
2,UY,UNCNEED3_1,sj161,0,1,1
2,UY,UNCNEED5_1,sj161,0,1,1
2,YY,NEED3_1,sj161,0,1,1
2,YY,NEED5_1,sj161,0,1,1
1,NN,NOTNEED1_1.1,sj162,1,0,0
1,NN,NOTNEED2_1.1,sj162,1,0,0
1,NN,NOTNEED3_1.1,sj162,1,0,0
1,NN,NOTNEED4_1.1,sj162,1,0,0
1,NN,NOTNEED5_1.1,sj162,1,0,0
1,NN,NOTNEED6_1.1,sj162,1,0,0
1,UN,UNCNOT1_1.1,sj162,1,0,0
1,UN,UNCNOT2_1.1,sj162,1,0,0
1,UN,UNCNOT3_1.1,sj162,1,0,0
1,UN,UNCNOT4_1.1,sj162,1,0,0
1,UN,UNCNOT5_1.1,sj162,1,0,0
1,UN,UNCNOT6_1.1,sj162,1,0,0
2,UY,UNCNEED3_1.1,sj162,1,1,1
2,UY,UNCNEED5_1.1,sj162,1,1,1
2,YY,NEED3_1.1,sj162,1,1,1
2,YY,NEED5_1.1,sj162,1,1,1
1,NN,NOTNEED1_1,sj163,0,0,0
1,NN,NOTNEED2_1,sj163,0,0,0
1,NN,NOTNEED3_1,sj163,0,0,0
1,NN,NOTNEED4_1,sj163,0,0,0
1,NN,NOTNEED5_1,sj163,0,0,0
1,NN,NOTNEED6_1,sj163,0,0,0
1,UN,UNCNOT1_1,sj163,0,0,0
1,UN,UNCNOT2_1,sj163,0,0,0
2,UN,UNCNOT3_1,sj163,0,1,0
2,UN,UNCNOT4_1,sj163,0,1,0
1,UN,UNCNOT5_1,sj163,0,0,0
1,UN,UNCNOT6_1,sj163,0,0,0
2,UY,UNCNEED3_1,sj163,0,1,1
2,UY,UNCNEED5_1,sj163,0,1,1
2,YY,NEED3_1,sj163,0,1,1
2,YY,NEED5_1,sj163,0,1,1
1,NN,NOTNEED1_1.1,sj164,1,0,0
1,NN,NOTNEED2_1.1,sj164,1,0,0
1,NN,NOTNEED3_1.1,sj164,1,0,0
1,NN,NOTNEED4_1.1,sj164,1,0,0
1,NN,NOTNEED5_1.1,sj164,1,0,0
1,NN,NOTNEED6_1.1,sj164,1,0,0
1,UN,UNCNOT1_1.1,sj164,1,0,0
1,UN,UNCNOT2_1.1,sj164,1,0,0
1,UN,UNCNOT3_1.1,sj164,1,0,0
1,UN,UNCNOT4_1.1,sj164,1,0,0
1,UN,UNCNOT5_1.1,sj164,1,0,0
1,UN,UNCNOT6_1.1,sj164,1,0,0
2,UY,UNCNEED3_1.1,sj164,1,1,1
2,UY,UNCNEED5_1.1,sj164,1,1,1
2,YY,NEED3_1.1,sj164,1,1,1
2,YY,NEED5_1.1,sj164,1,1,1
1,NN,NOTNEED1_1.1,sj165,1,0,0
1,NN,NOTNEED2_1.1,sj165,1,0,0
1,NN,NOTNEED3_1.1,sj165,1,0,0
1,NN,NOTNEED4_1.1,sj165,1,0,0
1,NN,NOTNEED5_1.1,sj165,1,0,0
1,NN,NOTNEED6_1.1,sj165,1,0,0
1,UN,UNCNOT1_1.1,sj165,1,0,0
1,UN,UNCNOT2_1.1,sj165,1,0,0
1,UN,UNCNOT3_1.1,sj165,1,0,0
1,UN,UNCNOT4_1.1,sj165,1,0,0
1,UN,UNCNOT5_1.1,sj165,1,0,0
1,UN,UNCNOT6_1.1,sj165,1,0,0
2,UY,UNCNEED3_1.1,sj165,1,1,1
2,UY,UNCNEED5_1.1,sj165,1,1,1
2,YY,NEED3_1.1,sj165,1,1,1
2,YY,NEED5_1.1,sj165,1,1,1
2,NN,NOTNEED1_1,sj166,0,1,0
1,NN,NOTNEED2_1,sj166,0,0,0
1,NN,NOTNEED3_1,sj166,0,0,0
1,NN,NOTNEED4_1,sj166,0,0,0
1,NN,NOTNEED5_1,sj166,0,0,0
1,NN,NOTNEED6_1,sj166,0,0,0
2,UN,UNCNOT1_1,sj166,0,1,0
1,UN,UNCNOT2_1,sj166,0,0,0
1,UN,UNCNOT3_1,sj166,0,0,0
1,UN,UNCNOT4_1,sj166,0,0,0
1,UN,UNCNOT5_1,sj166,0,0,0
1,UN,UNCNOT6_1,sj166,0,0,0
2,UY,UNCNEED3_1,sj166,0,1,1
1,UY,UNCNEED5_1,sj166,0,0,1
2,YY,NEED3_1,sj166,0,1,1
1,YY,NEED5_1,sj166,0,0,1
1,NN,NOTNEED1_1.2,sj167,2,0,0
1,NN,NOTNEED2_1.2,sj167,2,0,0
1,NN,NOTNEED3_1.2,sj167,2,0,0
1,NN,NOTNEED4_1.2,sj167,2,0,0
1,NN,NOTNEED5_1.2,sj167,2,0,0
1,NN,NOTNEED6_1.2,sj167,2,0,0
1,UN,UNCNOT1_1.2,sj167,2,0,0
1,UN,UNCNOT2_1.2,sj167,2,0,0
1,UN,UNCNOT3_1.2,sj167,2,0,0
1,UN,UNCNOT4_1.2,sj167,2,0,0
1,UN,UNCNOT5_1.2,sj167,2,0,0
1,UN,UNCNOT6_1.2,sj167,2,0,0
2,UY,UNCNEED3_1.2,sj167,2,1,1
2,UY,UNCNEED5_1.2,sj167,2,1,1
2,YY,NEED3_1.2,sj167,2,1,1
2,YY,NEED5_1.2,sj167,2,1,1
1,NN,NOTNEED1_1.1,sj168,1,0,0
1,NN,NOTNEED2_1.1,sj168,1,0,0
1,NN,NOTNEED3_1.1,sj168,1,0,0
1,NN,NOTNEED4_1.1,sj168,1,0,0
1,NN,NOTNEED5_1.1,sj168,1,0,0
1,NN,NOTNEED6_1.1,sj168,1,0,0
1,UN,UNCNOT1_1.1,sj168,1,0,0
1,UN,UNCNOT2_1.1,sj168,1,0,0
1,UN,UNCNOT3_1.1,sj168,1,0,0
1,UN,UNCNOT4_1.1,sj168,1,0,0
1,UN,UNCNOT5_1.1,sj168,1,0,0
1,UN,UNCNOT6_1.1,sj168,1,0,0
2,UY,UNCNEED3_1.1,sj168,1,1,1
2,UY,UNCNEED5_1.1,sj168,1,1,1
2,YY,NEED3_1.1,sj168,1,1,1
2,YY,NEED5_1.1,sj168,1,1,1
1,NN,NOTNEED1_1.2,sj169,2,0,0
1,NN,NOTNEED2_1.2,sj169,2,0,0
1,NN,NOTNEED3_1.2,sj169,2,0,0
1,NN,NOTNEED4_1.2,sj169,2,0,0
1,NN,NOTNEED5_1.2,sj169,2,0,0
1,NN,NOTNEED6_1.2,sj169,2,0,0
1,UN,UNCNOT1_1.2,sj169,2,0,0
1,UN,UNCNOT2_1.2,sj169,2,0,0
1,UN,UNCNOT3_1.2,sj169,2,0,0
1,UN,UNCNOT4_1.2,sj169,2,0,0
1,UN,UNCNOT5_1.2,sj169,2,0,0
1,UN,UNCNOT6_1.2,sj169,2,0,0
1,UY,UNCNEED3_1.2,sj169,2,0,1
1,UY,UNCNEED5_1.2,sj169,2,0,1
2,YY,NEED3_1.2,sj169,2,1,1
1,YY,NEED5_1.2,sj169,2,0,1
1,NN,NOTNEED1_1.2,sj170,2,0,0
1,NN,NOTNEED2_1.2,sj170,2,0,0
1,NN,NOTNEED3_1.2,sj170,2,0,0
1,NN,NOTNEED4_1.2,sj170,2,0,0
1,NN,NOTNEED5_1.2,sj170,2,0,0
1,NN,NOTNEED6_1.2,sj170,2,0,0
1,UN,UNCNOT1_1.2,sj170,2,0,0
1,UN,UNCNOT2_1.2,sj170,2,0,0
1,UN,UNCNOT3_1.2,sj170,2,0,0
1,UN,UNCNOT4_1.2,sj170,2,0,0
1,UN,UNCNOT5_1.2,sj170,2,0,0
1,UN,UNCNOT6_1.2,sj170,2,0,0
2,UY,UNCNEED3_1.2,sj170,2,1,1
2,UY,UNCNEED5_1.2,sj170,2,1,1
2,YY,NEED3_1.2,sj170,2,1,1
2,YY,NEED5_1.2,sj170,2,1,1
1,NN,NOTNEED1_1.2,sj171,2,0,0
1,NN,NOTNEED2_1.2,sj171,2,0,0
1,NN,NOTNEED3_1.2,sj171,2,0,0
1,NN,NOTNEED4_1.2,sj171,2,0,0
1,NN,NOTNEED5_1.2,sj171,2,0,0
1,NN,NOTNEED6_1.2,sj171,2,0,0
1,UN,UNCNOT1_1.2,sj171,2,0,0
1,UN,UNCNOT2_1.2,sj171,2,0,0
1,UN,UNCNOT3_1.2,sj171,2,0,0
1,UN,UNCNOT4_1.2,sj171,2,0,0
1,UN,UNCNOT5_1.2,sj171,2,0,0
1,UN,UNCNOT6_1.2,sj171,2,0,0
2,UY,UNCNEED3_1.2,sj171,2,1,1
2,UY,UNCNEED5_1.2,sj171,2,1,1
2,YY,NEED3_1.2,sj171,2,1,1
2,YY,NEED5_1.2,sj171,2,1,1
1,NN,NOTNEED1_1,sj172,0,0,0
1,NN,NOTNEED2_1,sj172,0,0,0
1,NN,NOTNEED3_1,sj172,0,0,0
1,NN,NOTNEED4_1,sj172,0,0,0
1,NN,NOTNEED5_1,sj172,0,0,0
1,NN,NOTNEED6_1,sj172,0,0,0
1,UN,UNCNOT1_1,sj172,0,0,0
1,UN,UNCNOT2_1,sj172,0,0,0
1,UN,UNCNOT3_1,sj172,0,0,0
1,UN,UNCNOT4_1,sj172,0,0,0
1,UN,UNCNOT5_1,sj172,0,0,0
1,UN,UNCNOT6_1,sj172,0,0,0
2,UY,UNCNEED3_1,sj172,0,1,1
2,UY,UNCNEED5_1,sj172,0,1,1
2,YY,NEED3_1,sj172,0,1,1
2,YY,NEED5_1,sj172,0,1,1
1,NN,NOTNEED1_1,sj173,0,0,0
1,NN,NOTNEED2_1,sj173,0,0,0
1,NN,NOTNEED3_1,sj173,0,0,0
1,NN,NOTNEED4_1,sj173,0,0,0
1,NN,NOTNEED5_1,sj173,0,0,0
1,NN,NOTNEED6_1,sj173,0,0,0
2,UN,UNCNOT1_1,sj173,0,1,0
2,UN,UNCNOT2_1,sj173,0,1,0
2,UN,UNCNOT3_1,sj173,0,1,0
2,UN,UNCNOT4_1,sj173,0,1,0
2,UN,UNCNOT5_1,sj173,0,1,0
2,UN,UNCNOT6_1,sj173,0,1,0
2,UY,UNCNEED3_1,sj173,0,1,1
2,UY,UNCNEED5_1,sj173,0,1,1
1,YY,NEED3_1,sj173,0,0,1
2,YY,NEED5_1,sj173,0,1,1
1,NN,NOTNEED1_1,sj174,0,0,0
1,NN,NOTNEED2_1,sj174,0,0,0
1,NN,NOTNEED3_1,sj174,0,0,0
1,NN,NOTNEED4_1,sj174,0,0,0
1,NN,NOTNEED5_1,sj174,0,0,0
1,NN,NOTNEED6_1,sj174,0,0,0
1,UN,UNCNOT1_1,sj174,0,0,0
1,UN,UNCNOT2_1,sj174,0,0,0
2,UN,UNCNOT3_1,sj174,0,1,0
1,UN,UNCNOT4_1,sj174,0,0,0
2,UN,UNCNOT5_1,sj174,0,1,0
1,UN,UNCNOT6_1,sj174,0,0,0
2,UY,UNCNEED3_1,sj174,0,1,1
2,UY,UNCNEED5_1,sj174,0,1,1
2,YY,NEED3_1,sj174,0,1,1
2,YY,NEED5_1,sj174,0,1,1
1,NN,NOTNEED1_1,sj175,0,0,0
1,NN,NOTNEED2_1,sj175,0,0,0
1,NN,NOTNEED3_1,sj175,0,0,0
1,NN,NOTNEED4_1,sj175,0,0,0
1,NN,NOTNEED5_1,sj175,0,0,0
1,NN,NOTNEED6_1,sj175,0,0,0
1,UN,UNCNOT1_1,sj175,0,0,0
1,UN,UNCNOT2_1,sj175,0,0,0
1,UN,UNCNOT3_1,sj175,0,0,0
1,UN,UNCNOT4_1,sj175,0,0,0
1,UN,UNCNOT5_1,sj175,0,0,0
1,UN,UNCNOT6_1,sj175,0,0,0
1,UY,UNCNEED3_1,sj175,0,0,1
1,UY,UNCNEED5_1,sj175,0,0,1
1,YY,NEED3_1,sj175,0,0,1
1,YY,NEED5_1,sj175,0,0,1
1,NN,NOTNEED1_1.2,sj176,2,0,0
1,NN,NOTNEED2_1.2,sj176,2,0,0
1,NN,NOTNEED3_1.2,sj176,2,0,0
1,NN,NOTNEED4_1.2,sj176,2,0,0
1,NN,NOTNEED5_1.2,sj176,2,0,0
1,NN,NOTNEED6_1.2,sj176,2,0,0
1,UN,UNCNOT1_1.2,sj176,2,0,0
